id,starting_pos,player_a,player_b,time_a,time_b,result
2048,35296,Aegis,Ascendant,60000,60000,1
2049,35296,Ascendant,Aegis,60000,60000,-1
2050,35297,Aegis,Ascendant,60000,60000,1
2051,35297,Ascendant,Aegis,60000,60000,1
2052,35298,Aegis,Ascendant,60000,60000,-1
2053,35298,Ascendant,Aegis,60000,60000,1
2054,35314,Aegis,Ascendant,60000,60000,1
2055,35314,Ascendant,Aegis,60000,60000,-1
2056,35315,Aegis,Ascendant,60000,60000,1
2057,35315,Ascendant,Aegis,60000,60000,1
2058,35319,Aegis,Ascendant,60000,60000,1
2059,35319,Ascendant,Aegis,60000,60000,-1
2060,35321,Aegis,Ascendant,60000,60000,-1
2061,35321,Ascendant,Aegis,60000,60000,-1
2062,35322,Aegis,Ascendant,60000,60000,-1
2063,35322,Ascendant,Aegis,60000,60000,-1
2064,35323,Aegis,Ascendant,60000,60000,-1
2065,35323,Ascendant,Aegis,60000,60000,1
2066,35339,Aegis,Ascendant,60000,60000,-1
2067,35339,Ascendant,Aegis,60000,60000,1
2068,35340,Aegis,Ascendant,60000,60000,1
2069,35340,Ascendant,Aegis,60000,60000,1
2070,35344,Aegis,Ascendant,60000,60000,1
2071,35344,Ascendant,Aegis,60000,60000,-1
2072,35346,Aegis,Ascendant,60000,60000,1
2073,35346,Ascendant,Aegis,60000,60000,-1
2074,35347,Aegis,Ascendant,60000,60000,1
2075,35347,Ascendant,Aegis,60000,60000,1
2076,35348,Aegis,Ascendant,60000,60000,1
2077,35348,Ascendant,Aegis,60000,60000,-1
2078,35366,Aegis,Ascendant,60000,60000,-1
2079,35366,Ascendant,Aegis,60000,60000,-1
2080,35367,Aegis,Ascendant,60000,60000,1
2081,35367,Ascendant,Aegis,60000,60000,1
2082,35368,Aegis,Ascendant,60000,60000,-1
2083,35368,Ascendant,Aegis,60000,60000,-1
2084,35391,Aegis,Ascendant,60000,60000,-1
2085,35391,Ascendant,Aegis,60000,60000,-1
2086,35392,Aegis,Ascendant,60000,60000,-1
2087,35392,Ascendant,Aegis,60000,60000,1
2088,35393,Aegis,Ascendant,60000,60000,-1
2089,35393,Ascendant,Aegis,60000,60000,1
2090,35419,Aegis,Ascendant,60000,60000,-1
2091,35419,Ascendant,Aegis,60000,60000,1
2092,35421,Aegis,Ascendant,60000,60000,-1
2093,35421,Ascendant,Aegis,60000,60000,-1
2094,35422,Aegis,Ascendant,60000,60000,-1
2095,35422,Ascendant,Aegis,60000,60000,-1
2096,35423,Aegis,Ascendant,60000,60000,-1
2097,35423,Ascendant,Aegis,60000,60000,-1
2098,35444,Aegis,Ascendant,60000,60000,-1
2099,35444,Ascendant,Aegis,60000,60000,1
2100,35446,Aegis,Ascendant,60000,60000,1
2101,35446,Ascendant,Aegis,60000,60000,-1
2102,35447,Aegis,Ascendant,60000,60000,1
2103,35447,Ascendant,Aegis,60000,60000,-1
2104,35448,Aegis,Ascendant,60000,60000,-1
2105,35448,Ascendant,Aegis,60000,60000,-1
2106,35469,Aegis,Ascendant,60000,60000,-1
2107,35469,Ascendant,Aegis,60000,60000,-1
2108,35471,Aegis,Ascendant,60000,60000,1
2109,35471,Ascendant,Aegis,60000,60000,-1
2110,35472,Aegis,Ascendant,60000,60000,1
2111,35472,Ascendant,Aegis,60000,60000,-1
2112,35473,Aegis,Ascendant,60000,60000,1
2113,35473,Ascendant,Aegis,60000,60000,-1
2114,35656,Aegis,Ascendant,60000,60000,-1
2115,35656,Ascendant,Aegis,60000,60000,1
2116,35658,Aegis,Ascendant,60000,60000,-1
2117,35658,Ascendant,Aegis,60000,60000,1
2118,35661,Aegis,Ascendant,60000,60000,-1
2119,35661,Ascendant,Aegis,60000,60000,1
2120,35662,Aegis,Ascendant,60000,60000,-1
2121,35662,Ascendant,Aegis,60000,60000,1
2122,35663,Aegis,Ascendant,60000,60000,-1
2123,35663,Ascendant,Aegis,60000,60000,1
2124,23914,Titan,Fisher,60000,60000,1
2125,23914,Fisher,Titan,60000,60000,1
2126,23915,Titan,Fisher,60000,60000,1
2127,23915,Fisher,Titan,60000,60000,-1
2128,23919,Titan,Fisher,60000,60000,-1
2129,23919,Fisher,Titan,60000,60000,1
2130,23921,Titan,Fisher,60000,60000,1
2131,23921,Fisher,Titan,60000,60000,-1
2132,23922,Titan,Fisher,60000,60000,-1
2133,23922,Fisher,Titan,60000,60000,-1
2134,24769,Titan,Fisher,60000,60000,-1
2135,24769,Fisher,Titan,60000,60000,1
2136,24773,Titan,Fisher,60000,60000,1
2137,24773,Fisher,Titan,60000,60000,-1
2138,38258,Titan,Fisher,60000,60000,1
2139,35268,Ascendant,Whisper,60000,60000,-1
2140,35289,Ascendant,Whisper,60000,60000,1
2141,35268,Whisper,Ascendant,60000,60000,-1
2142,35658,Ascendant,Whisper,60000,60000,-1
2143,35656,Whisper,Ascendant,60000,60000,1
2144,35661,Ascendant,Whisper,60000,60000,-1
2145,35658,Whisper,Ascendant,60000,60000,-1
2146,35662,Ascendant,Whisper,60000,60000,-1
2147,35661,Whisper,Ascendant,60000,60000,-1
2148,35663,Ascendant,Whisper,60000,60000,-1
2149,35662,Whisper,Ascendant,60000,60000,-1
2150,35666,Ascendant,Whisper,60000,60000,1
2151,35663,Whisper,Ascendant,60000,60000,-1
2152,25887,Ascendant,Whisper,60000,60000,1
2153,27572,Whisper,Ascendant,60000,60000,1
2154,25888,Ascendant,Whisper,60000,60000,1
2155,27573,Whisper,Ascendant,60000,60000,1
2156,35667,Ascendant,Whisper,60000,60000,-1
2157,27580,Whisper,Ascendant,60000,60000,-1
2158,35668,Ascendant,Whisper,60000,60000,-1
2159,27585,Whisper,Ascendant,60000,60000,1
2160,35756,Ascendant,Whisper,60000,60000,-1
2161,27590,Whisper,Ascendant,60000,60000,1
2162,35758,Ascendant,Whisper,60000,60000,-1
2163,41439,Whisper,Ascendant,60000,60000,1
2164,35198,Ascendant,Whisper,60000,60000,1
2165,35667,Whisper,Ascendant,60000,60000,-1
2166,35209,Ascendant,Whisper,60000,60000,-1
2167,35668,Whisper,Ascendant,60000,60000,-1
2168,35210,Ascendant,Whisper,60000,60000,-1
2169,35756,Whisper,Ascendant,60000,60000,-1
2170,35242,Ascendant,Whisper,60000,60000,-1
2171,35758,Whisper,Ascendant,60000,60000,-1
2172,35472,Ascendant,Whisper,60000,60000,1
2173,35761,Whisper,Ascendant,60000,60000,-1
2174,35473,Ascendant,Whisper,60000,60000,-1
2175,35762,Whisper,Ascendant,60000,60000,-1
2176,22723,Ascendant,Whisper,60000,60000,-1
2177,24873,Whisper,Ascendant,60000,60000,2
2178,24873,Ascendant,Whisper,60000,60000,2
2179,24922,Whisper,Ascendant,60000,60000,-1
2180,24922,Ascendant,Whisper,60000,60000,-1
2181,24923,Whisper,Ascendant,60000,60000,-1
2182,24923,Ascendant,Whisper,60000,60000,-1
2183,24948,Whisper,Ascendant,60000,60000,1
2184,24948,Ascendant,Whisper,60000,60000,1
2185,25682,Whisper,Ascendant,60000,60000,1
2186,25682,Ascendant,Whisper,60000,60000,1
2187,25767,Whisper,Ascendant,60000,60000,1
2188,25767,Ascendant,Whisper,60000,60000,1
2189,25768,Whisper,Ascendant,60000,60000,1
2190,25768,Ascendant,Whisper,60000,60000,1
2191,25785,Whisper,Ascendant,60000,60000,1
2192,25785,Ascendant,Whisper,60000,60000,1
2193,25867,Whisper,Ascendant,60000,60000,1
2194,25867,Ascendant,Whisper,60000,60000,1
2195,25868,Whisper,Ascendant,60000,60000,1
2196,25868,Ascendant,Whisper,60000,60000,1
2197,25886,Whisper,Ascendant,60000,60000,1
2198,25886,Ascendant,Whisper,60000,60000,1
2199,25887,Whisper,Ascendant,60000,60000,1
2200,25892,Ascendant,Whisper,60000,60000,-1
2201,25888,Whisper,Ascendant,60000,60000,1
2202,25893,Ascendant,Whisper,60000,60000,-1
2203,25892,Whisper,Ascendant,60000,60000,-1
2204,25914,Ascendant,Whisper,60000,60000,-1
2205,25893,Whisper,Ascendant,60000,60000,-1
2206,25915,Ascendant,Whisper,60000,60000,-1
2207,25914,Whisper,Ascendant,60000,60000,-1
2208,25919,Ascendant,Whisper,60000,60000,1
2209,25915,Whisper,Ascendant,60000,60000,-1
2210,25921,Ascendant,Whisper,60000,60000,-1
2211,25919,Whisper,Ascendant,60000,60000,1
2212,25922,Ascendant,Whisper,60000,60000,-1
2213,35138,Whisper,Ascendant,60000,60000,1
2214,35133,Ascendant,Whisper,60000,60000,-1
2215,35141,Whisper,Ascendant,60000,60000,1
2216,35136,Ascendant,Whisper,60000,60000,-1
2217,35142,Whisper,Ascendant,60000,60000,-1
2218,35137,Ascendant,Whisper,60000,60000,1
2219,35143,Whisper,Ascendant,60000,60000,1
2220,35138,Ascendant,Whisper,60000,60000,1
2221,35184,Whisper,Ascendant,60000,60000,-1
2222,35141,Ascendant,Whisper,60000,60000,1
2223,35185,Whisper,Ascendant,60000,60000,-1
2224,35142,Ascendant,Whisper,60000,60000,-1
2225,35189,Whisper,Ascendant,60000,60000,1
2226,35143,Ascendant,Whisper,60000,60000,1
2227,35190,Whisper,Ascendant,60000,60000,1
2228,35184,Ascendant,Whisper,60000,60000,-1
2229,35194,Whisper,Ascendant,60000,60000,1
2230,35185,Ascendant,Whisper,60000,60000,-1
2231,35196,Whisper,Ascendant,60000,60000,-1
2232,35189,Ascendant,Whisper,60000,60000,1
2233,35197,Whisper,Ascendant,60000,60000,-1
2234,35190,Ascendant,Whisper,60000,60000,1
2235,35198,Whisper,Ascendant,60000,60000,1
2236,35194,Ascendant,Whisper,60000,60000,1
2237,35209,Whisper,Ascendant,60000,60000,-1
2238,35196,Ascendant,Whisper,60000,60000,-1
2239,35210,Whisper,Ascendant,60000,60000,-1
2240,35197,Ascendant,Whisper,60000,60000,-1
2241,35214,Whisper,Ascendant,60000,60000,1
2242,35214,Ascendant,Whisper,60000,60000,1
2243,35215,Whisper,Ascendant,60000,60000,-1
2244,35215,Ascendant,Whisper,60000,60000,-1
2245,35219,Whisper,Ascendant,60000,60000,-1
2246,35219,Ascendant,Whisper,60000,60000,-1
2247,35221,Whisper,Ascendant,60000,60000,1
2248,35221,Ascendant,Whisper,60000,60000,1
2249,35222,Whisper,Ascendant,60000,60000,1
2250,35222,Ascendant,Whisper,60000,60000,1
2251,35223,Whisper,Ascendant,60000,60000,1
2252,35223,Ascendant,Whisper,60000,60000,1
2253,35236,Whisper,Ascendant,60000,60000,1
2254,35236,Ascendant,Whisper,60000,60000,1
2255,35237,Whisper,Ascendant,60000,60000,1
2256,35237,Ascendant,Whisper,60000,60000,1
2257,35238,Whisper,Ascendant,60000,60000,1
2258,35238,Ascendant,Whisper,60000,60000,1
2259,35241,Whisper,Ascendant,60000,60000,1
2260,35241,Ascendant,Whisper,60000,60000,-1
2261,35242,Whisper,Ascendant,60000,60000,1
2262,35243,Ascendant,Whisper,60000,60000,1
2263,35243,Whisper,Ascendant,60000,60000,1
2264,35261,Ascendant,Whisper,60000,60000,-1
2265,35261,Whisper,Ascendant,60000,60000,-1
2266,35262,Ascendant,Whisper,60000,60000,1
2267,35262,Whisper,Ascendant,60000,60000,1
2268,35263,Ascendant,Whisper,60000,60000,-1
2269,35263,Whisper,Ascendant,60000,60000,-1
2270,35266,Ascendant,Whisper,60000,60000,-1
2271,35266,Whisper,Ascendant,60000,60000,-1
2272,35267,Ascendant,Whisper,60000,60000,1
2273,35267,Whisper,Ascendant,60000,60000,1
2274,35290,Ascendant,Whisper,60000,60000,-1
2275,35289,Whisper,Ascendant,60000,60000,1
2276,35294,Ascendant,Whisper,60000,60000,-1
2277,35290,Whisper,Ascendant,60000,60000,-1
2278,35296,Ascendant,Whisper,60000,60000,-1
2279,35294,Whisper,Ascendant,60000,60000,1
2280,35297,Ascendant,Whisper,60000,60000,1
2281,35296,Whisper,Ascendant,60000,60000,-1
2282,35298,Ascendant,Whisper,60000,60000,1
2283,35297,Whisper,Ascendant,60000,60000,1
2284,35314,Ascendant,Whisper,60000,60000,-1
2285,35298,Whisper,Ascendant,60000,60000,1
2286,35315,Ascendant,Whisper,60000,60000,-1
2287,35314,Whisper,Ascendant,60000,60000,-1
2288,35319,Ascendant,Whisper,60000,60000,1
2289,35315,Whisper,Ascendant,60000,60000,-1
2290,35321,Ascendant,Whisper,60000,60000,-1
2291,35319,Whisper,Ascendant,60000,60000,1
2292,35322,Ascendant,Whisper,60000,60000,-1
2293,35321,Whisper,Ascendant,60000,60000,-1
2294,35323,Ascendant,Whisper,60000,60000,-1
2295,35322,Whisper,Ascendant,60000,60000,-1
2296,35339,Ascendant,Whisper,60000,60000,-1
2297,35323,Whisper,Ascendant,60000,60000,-1
2298,35340,Ascendant,Whisper,60000,60000,-1
2299,35339,Whisper,Ascendant,60000,60000,-1
2300,35344,Ascendant,Whisper,60000,60000,-1
2301,35340,Whisper,Ascendant,60000,60000,-1
2302,35346,Ascendant,Whisper,60000,60000,-1
2303,35344,Whisper,Ascendant,60000,60000,-1
2304,35347,Ascendant,Whisper,60000,60000,-1
2305,35346,Whisper,Ascendant,60000,60000,-1
2306,35348,Ascendant,Whisper,60000,60000,-1
2307,35347,Whisper,Ascendant,60000,60000,-1
2308,35366,Ascendant,Whisper,60000,60000,-1
2309,35348,Whisper,Ascendant,60000,60000,1
2310,35367,Ascendant,Whisper,60000,60000,1
2311,35366,Whisper,Ascendant,60000,60000,-1
2312,35368,Ascendant,Whisper,60000,60000,-1
2313,35367,Whisper,Ascendant,60000,60000,-1
2314,35391,Ascendant,Whisper,60000,60000,-1
2315,35368,Whisper,Ascendant,60000,60000,-1
2316,35392,Ascendant,Whisper,60000,60000,-1
2317,35391,Whisper,Ascendant,60000,60000,-1
2318,35393,Ascendant,Whisper,60000,60000,-1
2319,35392,Whisper,Ascendant,60000,60000,-1
2320,35419,Ascendant,Whisper,60000,60000,-1
2321,35393,Whisper,Ascendant,60000,60000,-1
2322,35421,Ascendant,Whisper,60000,60000,-1
2323,35419,Whisper,Ascendant,60000,60000,-1
2324,35422,Ascendant,Whisper,60000,60000,-1
2325,35421,Whisper,Ascendant,60000,60000,-1
2326,35423,Ascendant,Whisper,60000,60000,-1
2327,35422,Whisper,Ascendant,60000,60000,-1
2328,35444,Ascendant,Whisper,60000,60000,-1
